job_name,submit_time,task_name,instance_num,task_duration,plan_cpu,plan_mem,plan_gpu,gpu_type,communicate_count,communicate_size,decline,preq,children,qualified
google_28852490337,72,instance_28852490337_399,1,10,400,8,160,MISC,3,92,9,,,
google_755686677250,621,instance_755686677250_7765,1,11,500,7,160,MISC,1,121,69,,,
google_237727197261,644,instance_237727197261_45,1,10,500,13,160,MISC,3,242,32,,,
google_20754560042,687,instance_20754560042_580,1,10,400,7,50,MISC,1,361,45,,,
google_710255342622,423,instance_710255342622_13400,1,9,500,7,90,MISC,1,146,25,,,
google_18434789838,31,instance_18434789838_2357,1,4,500,7,70,MISC,0,196,39,,,
google_460016548579,189,instance_460016548579_788,1,13,600,7,40,MISC,2,175,70,,,
google_39516997747,783,instance_39516997747_1140,1,11,500,7,60,MISC,2,1309,78,,,
google_796037227562,361,instance_796037227562_17312,1,9,500,7,160,MISC,1,258,90,,,
google_296657321680,874,instance_296657321680_30786,1,8,500,7,130,MISC,3,790,77,,,
google_710255342622,423,instance_710255342622_5528,1,18,500,7,50,MISC,3,428,72,,,
google_294544747384,778,instance_294544747384_2493,1,8,500,7,190,MISC,1,27,58,,,
google_755686677250,621,instance_755686677250_4753,1,19,500,7,180,MISC,1,78,70,,,
google_198451272245,134,instance_198451272245_644,1,8,500,8,90,MISC,3,949,22,,,
google_294544747384,778,instance_294544747384_2567,1,21,500,7,50,MISC,1,130,62,,,
google_297445687642,955,instance_297445687642_113,1,10,500,7,90,MISC,2,240,36,,,
google_276430264854,38,instance_276430264854_435,1,11,500,7,190,MISC,3,463,10,,,
google_42508086152,787,instance_42508086152_130,1,9,400,7,60,MISC,2,95,38,,,
google_314894065339,654,instance_314894065339_9107,1,19,600,7,50,MISC,0,63,86,,,
google_764746460206,928,instance_764746460206_40866,1,8,500,7,110,MISC,3,1159,83,,,
google_4741149133,109,instance_4741149133_1223,1,14,500,7,150,MISC,3,334,34,,,
google_499505955293,1016,instance_499505955293_2445,1,4,500,7,120,MISC,3,289,35,,,
google_14423004927,850,instance_14423004927_1021,1,12,500,7,180,MISC,1,129,84,,,
google_455759122797,39,instance_455759122797_818,1,15,500,8,200,MISC,2,65,37,,,
google_236368116431,966,instance_236368116431_6521,1,11,500,7,110,MISC,2,602,50,,,
google_348547152567,463,instance_348547152567_1279,1,13,600,7,200,MISC,2,268,8,,,
google_122697038507,835,instance_122697038507_1191,1,15,500,7,120,MISC,2,293,17,,,
google_22134187777,212,instance_22134187777_5,1,11,500,8,50,MISC,1,71,17,,,
google_5448183242,108,instance_5448183242_1349,1,8,500,7,200,MISC,1,226,88,,,
google_774720011087,31,instance_774720011087_1075,1,10,600,7,200,MISC,2,280,12,,,
google_773871037092,191,instance_773871037092_853,1,14,500,7,80,MISC,1,143,67,,,
google_330587186206,402,instance_330587186206_671,1,8,500,8,170,MISC,1,98,71,,,
google_348020181306,1093,instance_348020181306_5,1,13,400,8,40,MISC,1,415,44,,,
google_460016548579,189,instance_460016548579_284,1,7,600,7,50,MISC,0,243,70,,,
google_96110857594,905,instance_96110857594_5961,1,19,900,8,100,MISC,2,497,13,,,
google_800553398752,764,instance_800553398752_1112,1,12,500,7,60,MISC,0,197,15,,,
google_739764447576,99,instance_739764447576_699,1,11,500,23,130,MISC,0,147,94,,,
google_383174347137,464,instance_383174347137_992,1,16,500,7,120,MISC,2,289,73,,,
google_368969043652,1011,instance_368969043652_3747,1,16,500,8,90,MISC,3,286,57,,,
google_3006288552,464,instance_3006288552_2793,1,6,500,7,70,MISC,1,104,81,,,
google_17649674632,700,instance_17649674632_2138,1,9,600,7,90,MISC,2,292,14,,,
google_299950516694,140,instance_299950516694_1618,1,11,500,7,110,MISC,3,417,27,,,
google_77793008192,1145,instance_77793008192_2381,1,9,500,7,70,MISC,1,238,52,,,
google_737254182852,524,instance_737254182852_966,1,9,600,7,40,MISC,1,195,22,,,
google_39516992187,36,instance_39516992187_6438,1,9,500,7,90,MISC,2,476,49,,,
google_56150543601,942,instance_56150543601_8979,1,7,500,7,110,MISC,0,64,61,,,
google_369591511540,162,instance_369591511540_447,1,7,600,9,180,MISC,0,44,38,,,
google_796037227562,361,instance_796037227562_900,1,8,500,7,160,MISC,3,217,88,,,
google_326995662958,1066,instance_326995662958_40059,1,6,500,7,160,MISC,3,232,90,,,
google_14423004927,850,instance_14423004927_2664,1,11,500,7,140,MISC,2,769,32,,,
google_281228151170,236,instance_281228151170_390,1,7,700,7,170,MISC,1,148,21,,,
google_358931119334,646,instance_358931119334_2260,1,6,500,7,120,MISC,4,276,75,,,
google_314586783155,555,instance_314586783155_173,1,17,600,7,80,MISC,2,156,19,,,
google_395838482036,884,instance_395838482036_385,1,12,500,7,60,MISC,2,526,86,,,
google_236368116431,903,instance_236368116431_21763,1,18,500,7,150,MISC,2,211,24,,,
google_299950288763,17,instance_299950288763_10822,1,22,500,7,60,MISC,1,162,35,,,
google_261379492804,604,instance_261379492804_771,1,12,500,7,190,MISC,1,132,18,,,
google_285748468667,620,instance_285748468667_7099,1,16,600,7,90,MISC,0,151,37,,,
google_324708383074,982,instance_324708383074_17234,1,7,500,7,130,MISC,4,1957,41,,,
google_2877769676,627,instance_2877769676_303,1,14,500,7,170,MISC,0,119,17,,,
google_261465308671,841,instance_261465308671_843,1,12,500,7,170,MISC,0,35,22,,,
google_14423004927,850,instance_14423004927_1348,1,14,500,7,160,MISC,1,104,70,,,
google_273535290336,27,instance_273535290336_2841,1,6,500,7,100,MISC,2,725,93,,,
google_348555659874,557,instance_348555659874_19198,1,19,500,7,150,MISC,1,244,36,,,
google_799886065998,781,instance_799886065998_1765,1,10,500,7,200,MISC,1,761,8,,,
google_156922393102,433,instance_156922393102_717,1,15,1600,15,110,MISC,2,497,23,,,
google_381002389916,277,instance_381002389916_1964,1,22,500,7,180,MISC,5,493,55,,,
google_296522493188,984,instance_296522493188_439,1,17,800,7,90,MISC,3,407,33,,,
google_708969524828,61,instance_708969524828_208,1,9,600,7,90,MISC,0,165,8,,,
google_85477788719,424,instance_85477788719_101,1,10,400,7,70,MISC,1,213,16,,,
google_737254182852,524,instance_737254182852_966,1,13,600,7,90,MISC,1,49,10,,,
google_330587225433,194,instance_330587225433_1438,1,12,500,8,40,MISC,2,448,56,,,
google_281296015739,302,instance_281296015739_2277,1,10,600,7,40,MISC,2,316,19,,,
google_228569719933,479,instance_228569719933_577,1,13,1100,11,90,MISC,2,272,14,,,
google_296657321680,860,instance_296657321680_13282,1,18,500,7,60,MISC,3,862,82,,,
google_496652934125,776,instance_496652934125_2164,1,9,500,7,150,MISC,2,144,70,,,
google_357875359731,717,instance_357875359731_8295,1,7,500,7,200,MISC,1,224,22,,,
google_157792892935,1023,instance_157792892935_2490,1,14,600,7,40,MISC,1,157,69,,,
google_755686677250,621,instance_755686677250_5177,1,12,500,7,100,MISC,1,48,30,,,
google_326995722343,1116,instance_326995722343_5555,1,18,500,7,140,MISC,2,396,58,,,
google_116646838687,983,instance_116646838687_17,1,15,500,8,170,MISC,1,230,13,,,
google_288497456405,1094,instance_288497456405_7397,1,10,500,7,90,MISC,2,399,12,,,
google_737254182852,795,instance_737254182852_714,1,13,500,7,140,MISC,3,343,7,,,
google_283615534289,395,instance_283615534289_79,1,17,500,7,50,MISC,0,244,26,,,
google_358931119334,646,instance_358931119334_2040,1,9,500,7,70,MISC,4,1515,78,,,
google_378652823070,121,instance_378652823070_367,1,4,500,7,150,MISC,2,163,93,,,
google_348493005655,486,instance_348493005655_15360,1,13,500,9,150,MISC,2,118,29,,,
google_499904674658,1049,instance_499904674658_7825,1,5,500,8,40,MISC,0,117,74,,,
google_10660417366,394,instance_10660417366_1807,1,19,1200,13,110,MISC,1,61,6,,,
google_287072376605,682,instance_287072376605_47,1,7,500,20,110,MISC,1,82,32,,,
google_381105467591,288,instance_381105467591_1655,1,10,500,8,60,MISC,2,815,75,,,
google_77793016507,748,instance_77793016507_868,1,20,500,7,190,MISC,2,195,57,,,
google_769678801875,128,instance_769678801875_1235,1,6,600,7,110,MISC,0,89,10,,,
google_454287245164,30,instance_454287245164_4122,1,4,500,8,80,MISC,1,114,34,,,
google_156608146156,127,instance_156608146156_741,1,6,500,7,100,MISC,2,583,38,,,
google_260725669813,10,instance_260725669813_2231,1,22,500,7,180,MISC,2,352,9,,,
google_4741149133,559,instance_4741149133_3924,1,21,500,7,110,MISC,1,42,44,,,
google_128073966478,49,instance_128073966478_1848,1,10,500,7,170,MISC,1,124,76,,,
google_823800290622,1061,instance_823800290622_1303,1,15,500,26,120,MISC,2,427,65,,,
google_411913979579,212,instance_411913979579_320,1,15,500,7,60,MISC,0,34,72,,,
google_773871037092,191,instance_773871037092_10501,1,6,500,7,120,MISC,0,81,30,,,
google_156608146156,127,instance_156608146156_885,1,8,500,7,170,MISC,2,54,16,,,
google_14423004927,850,instance_14423004927_1328,1,18,500,7,170,MISC,4,322,94,,,
google_128057651209,779,instance_128057651209_593,1,7,500,7,130,MISC,2,404,39,,,
google_228864253096,695,instance_228864253096_332,1,11,1100,11,160,MISC,0,108,24,,,
google_735991340813,59,instance_735991340813_1349,1,8,500,7,140,MISC,0,148,8,,,
google_460275289354,217,instance_460275289354_1593,1,12,600,11,70,MISC,1,166,28,,,
google_116646838687,983,instance_116646838687_17,1,8,500,8,200,MISC,1,36,40,,,
google_455230211482,32,instance_455230211482_2905,1,8,500,8,160,MISC,0,406,74,,,
google_294544747384,274,instance_294544747384_9285,1,5,500,7,140,MISC,1,113,86,,,
google_815322757780,860,instance_815322757780_1054,1,22,500,7,150,MISC,5,479,79,,,
google_25911621841,672,instance_25911621841_1750,1,6,500,7,150,MISC,2,403,76,,,
google_19431475454,1126,instance_19431475454_197,1,10,500,7,100,MISC,0,132,12,,,
google_346556401280,303,instance_346556401280_7052,1,10,700,8,80,MISC,1,52,94,,,
google_300864160201,327,instance_300864160201_471,1,9,600,7,150,MISC,1,90,17,,,
google_221082228847,148,instance_221082228847_290,1,16,800,7,90,MISC,1,49,64,,,
google_710255342622,423,instance_710255342622_11034,1,9,500,7,90,MISC,2,155,46,,,
google_382379793028,380,instance_382379793028_671,1,13,500,7,40,MISC,2,343,96,,,
google_798634056380,455,instance_798634056380_212,1,12,500,7,130,MISC,2,91,33,,,
google_50359268283,340,instance_50359268283_46,1,17,400,7,130,MISC,1,26,31,,,
google_287116228277,704,instance_287116228277_583,1,16,700,7,80,MISC,0,53,60,,,
google_737327470532,118,instance_737327470532_12799,1,8,500,8,80,MISC,3,282,42,,,
google_116646838687,983,instance_116646838687_17,1,15,500,8,100,MISC,0,60,17,,,
google_798929584346,1095,instance_798929584346_2254,1,16,500,7,60,MISC,2,61,23,,,
google_273535290336,27,instance_273535290336_1017,1,19,500,7,120,MISC,3,72,37,,,
google_10445022593,168,instance_10445022593_2307,1,20,500,7,100,MISC,0,163,21,,,
google_330587186206,402,instance_330587186206_1401,1,15,500,8,200,MISC,2,479,46,,,
google_773871037092,191,instance_773871037092_1504,1,10,500,7,110,MISC,4,616,36,,,
google_236368116431,966,instance_236368116431_46872,1,9,500,7,180,MISC,2,609,88,,,
google_328029965942,1099,instance_328029965942_23984,1,17,500,7,160,MISC,3,361,80,,,
google_755686677250,621,instance_755686677250_6111,1,19,500,7,130,MISC,2,210,91,,,
google_755686677250,621,instance_755686677250_493,1,6,500,7,100,MISC,0,115,41,,,
google_737254182852,524,instance_737254182852_1832,1,12,500,7,130,MISC,6,757,14,,,
google_819601137661,953,instance_819601137661_680,1,7,600,7,120,MISC,0,186,17,,,
google_380756887859,251,instance_380756887859_1720,1,8,500,8,120,MISC,2,709,53,,,
google_11501329772,244,instance_11501329772_1554,1,10,500,7,90,MISC,1,37,21,,,
google_382097962345,361,instance_382097962345_38,1,9,500,7,170,MISC,2,152,19,,,
google_294544747384,274,instance_294544747384_6940,1,14,500,7,190,MISC,5,462,56,,,
google_757792637514,733,instance_757792637514_2484,1,6,500,7,50,MISC,1,65,32,,,
google_774720011087,142,instance_774720011087_494,1,13,600,7,190,MISC,2,1112,12,,,
google_228864253096,695,instance_228864253096_944,1,12,1100,11,190,MISC,1,150,7,,,
google_708969524828,61,instance_708969524828_101,1,16,500,7,70,MISC,2,147,22,,,
google_282356826809,311,instance_282356826809_51,1,6,500,7,180,MISC,0,157,76,,,
google_710255342622,912,instance_710255342622_7030,1,9,500,7,110,MISC,0,37,63,,,
google_25911621841,672,instance_25911621841_3879,1,14,500,7,200,MISC,3,461,24,,,
google_773871037092,191,instance_773871037092_17091,1,14,500,7,110,MISC,2,335,67,,,
google_800553398752,764,instance_800553398752_2176,1,10,500,7,100,MISC,1,232,10,,,
google_240053269538,1072,instance_240053269538_55592,1,11,500,7,110,MISC,3,807,31,,,
google_496921116211,881,instance_496921116211_648,1,21,500,7,100,MISC,4,625,93,,,
google_796037227562,361,instance_796037227562_23731,1,9,500,7,110,MISC,2,405,74,,,
google_157857385389,678,instance_157857385389_37,1,7,700,18,160,MISC,0,31,54,,,
google_710255342622,912,instance_710255342622_15821,1,20,500,7,180,MISC,2,156,92,,,
google_20754560042,1150,instance_20754560042_774,1,16,400,7,80,MISC,2,180,12,,,
google_755686677250,621,instance_755686677250_2524,1,8,500,7,110,MISC,1,125,80,,,
google_116646838687,983,instance_116646838687_17,1,17,500,8,150,MISC,1,17,24,,,
google_157857385389,678,instance_157857385389_2952,1,8,600,18,130,MISC,0,42,85,,,
google_219840706319,64,instance_219840706319_258,1,16,700,7,190,MISC,2,108,41,,,
google_234109952177,787,instance_234109952177_498,1,13,500,7,180,MISC,1,129,43,,,
google_368631056173,945,instance_368631056173_77,1,11,700,9,110,MISC,0,84,60,,,
google_754423373544,624,instance_754423373544_3096,1,19,500,7,60,MISC,2,158,95,,,
google_330587172974,859,instance_330587172974_1410,1,16,600,10,100,MISC,1,260,46,,,
google_756110575422,933,instance_756110575422_717,1,7,600,7,150,MISC,1,235,15,,,
google_330587243437,253,instance_330587243437_5,1,14,500,7,50,MISC,3,301,11,,,
google_296802191112,1114,instance_296802191112_406,1,16,500,7,80,MISC,0,129,19,,,
google_755686677250,621,instance_755686677250_3743,1,12,500,7,190,MISC,3,506,57,,,
google_36376035925,843,instance_36376035925_307,1,8,600,7,170,MISC,2,456,16,,,
google_358931119334,646,instance_358931119334_2614,1,8,500,7,100,MISC,2,173,79,,,
google_328029965942,1099,instance_328029965942_25305,1,21,500,7,60,MISC,3,210,95,,,
google_163041668272,618,instance_163041668272_111,1,10,500,7,180,MISC,1,242,9,,,
google_276591425608,47,instance_276591425608_864,1,11,600,7,60,MISC,6,321,13,,,
google_234109952177,787,instance_234109952177_3556,1,12,500,7,170,MISC,3,197,35,,,
google_348547149798,553,instance_348547149798_380,1,6,600,7,80,MISC,0,85,16,,,
google_348020181306,1093,instance_348020181306_5,1,6,400,8,170,MISC,1,133,40,,,
google_122697038507,835,instance_122697038507_1191,1,8,500,7,130,MISC,1,184,42,,,
google_313624519879,498,instance_313624519879_2423,1,6,500,7,200,MISC,1,29,25,,,
google_751510677348,229,instance_751510677348_12384,1,18,500,7,200,MISC,2,112,94,,,
google_820216241860,1085,instance_820216241860_1135,1,7,500,7,50,MISC,1,475,9,,,
google_478343152042,470,instance_478343152042_1760,1,8,600,7,130,MISC,0,63,11,,,
google_228944585743,562,instance_228944585743_818,1,12,600,7,180,MISC,4,365,76,,,
google_236368116431,903,instance_236368116431_49914,1,18,500,7,100,MISC,3,357,78,,,
google_276591425608,47,instance_276591425608_1127,1,5,600,7,150,MISC,1,147,21,,,
google_346556401280,303,instance_346556401280_4257,1,8,700,8,70,MISC,1,96,53,,,
google_285748468709,789,instance_285748468709_82362,1,14,500,7,170,MISC,0,29,42,,,
google_455230211482,32,instance_455230211482_1616,1,11,500,8,170,MISC,1,181,79,,,
google_287116228277,704,instance_287116228277_403,1,12,700,7,190,MISC,0,107,77,,,
google_499904674658,1049,instance_499904674658_5428,1,4,500,8,70,MISC,3,210,78,,,
google_328029965942,1099,instance_328029965942_67501,1,17,500,7,140,MISC,1,34,60,,,
google_758399796008,768,instance_758399796008_16910,1,12,600,10,170,MISC,0,195,41,,,
google_478343152042,470,instance_478343152042_1364,1,17,500,7,120,MISC,2,107,10,,,
google_326995662958,1066,instance_326995662958_48238,1,21,500,7,80,MISC,1,205,32,,,
google_799172324630,486,instance_799172324630_49,1,15,500,7,110,MISC,4,193,96,,,
google_145249314104,573,instance_145249314104_3583,1,5,500,7,120,MISC,0,218,10,,,
google_288790938756,765,instance_288790938756_579,1,14,600,7,150,MISC,1,71,30,,,
google_275444470145,37,instance_275444470145_22,1,12,500,7,140,MISC,0,251,90,,,
google_348547152567,463,instance_348547152567_1323,1,6,600,7,70,MISC,6,236,6,,,
google_783476663253,164,instance_783476663253_19,1,8,500,7,40,MISC,2,828,22,,,
google_219840706319,64,instance_219840706319_332,1,7,700,7,80,MISC,1,161,90,,,
google_381002389916,277,instance_381002389916_1390,1,19,500,7,150,MISC,2,331,35,,,
google_260725669813,10,instance_260725669813_1162,1,16,500,7,170,MISC,0,69,16,,,
google_754872005672,754,instance_754872005672_486,1,14,500,7,60,MISC,2,659,10,,,
google_221495482135,24,instance_221495482135_258,1,15,500,7,200,MISC,3,212,10,,,
google_381148173174,523,instance_381148173174_5155,1,12,500,7,70,MISC,2,557,73,,,
google_795842128488,294,instance_795842128488_743,1,17,500,7,90,MISC,1,98,61,,,
google_39516992187,36,instance_39516992187_2350,1,8,500,7,200,MISC,0,144,81,,,
google_25911627449,225,instance_25911627449_5362,1,8,500,7,140,MISC,2,152,65,,,
google_261379492804,604,instance_261379492804_1004,1,12,500,7,130,MISC,0,92,11,,,
google_288790938756,906,instance_288790938756_908,1,16,600,7,120,MISC,3,135,23,,,
google_276563761950,331,instance_276563761950_2247,1,17,600,7,70,MISC,0,247,6,,,
google_4741149133,559,instance_4741149133_4537,1,21,500,7,40,MISC,4,332,44,,,
google_239426558902,1024,instance_239426558902_3930,1,15,600,7,160,MISC,5,841,83,,,
google_455230211482,32,instance_455230211482_2990,1,8,500,8,150,MISC,0,72,57,,,
google_322792263324,823,instance_322792263324_30,1,8,2000,32,40,MISC,3,1035,59,,,
google_299950238673,214,instance_299950238673_3446,1,10,500,7,130,MISC,2,128,92,,,
google_755686677250,621,instance_755686677250_8011,1,13,500,7,100,MISC,2,569,90,,,
google_773871037092,191,instance_773871037092_7282,1,11,500,7,110,MISC,1,171,41,,,
google_236368116431,966,instance_236368116431_18182,1,6,500,7,130,MISC,3,274,37,,,
google_294544747384,778,instance_294544747384_94,1,11,500,7,60,MISC,3,336,63,,,
google_116646838687,983,instance_116646838687_17,1,16,500,8,170,MISC,4,265,35,,,
google_211973228227,17,instance_211973228227_1311,1,8,500,7,130,MISC,0,110,63,,,
google_299950233432,17,instance_299950233432_10,1,13,500,7,80,MISC,0,143,88,,,
google_324708383074,982,instance_324708383074_9081,1,8,500,7,180,MISC,1,233,74,,,
google_299950268040,66,instance_299950268040_2679,1,12,500,7,100,MISC,0,73,63,,,
google_379491243491,194,instance_379491243491_3417,1,14,500,7,60,MISC,2,752,70,,,
google_116646838687,983,instance_116646838687_17,1,8,500,8,70,MISC,1,124,15,,,
google_39516992187,36,instance_39516992187_6127,1,15,500,7,190,MISC,2,501,46,,,
google_346556401280,303,instance_346556401280_5434,1,14,700,8,180,MISC,2,344,80,,,
google_128073972032,1102,instance_128073972032_449,1,9,500,7,80,MISC,2,439,80,,,
google_116646838687,154,instance_116646838687_17,1,18,500,8,200,MISC,1,66,23,,,
